// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 5 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\7b626b11-1666-438b-8a02-8428f12ea70b
// command took 1,94s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\7b626b11-1666-438b-8a02-8428f12ea70b
// command took 3,11s and exited with 0
// ***** Done, took 00:00:05 (5.22 sec)   *****
// Found 5 benchmarks:
//   ArrayAccessMethods.ForCacheArray: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.For: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.ForEach: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.LinqAggregate: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.LinqSum: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ArrayAccessMethods.ForCacheArray: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "7b626b11-1666-438b-8a02-8428f12ea70b.dll" --benchmarkName "CSharpBenchmarks.ArrayAccessMethods.ForCacheArray" --job "Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1" --benchmarkId 0 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\7b626b11-1666-438b-8a02-8428f12ea70b\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.3 (CoreCLR 4.6.27414.05, CoreFX 4.6.27414.05), 64bit RyuJIT
// GC=Concurrent Server
// Job: Job-ADUWAK(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)

OverheadJitting  1: 1 op, 444300.00 ns, 444.3000 us/op
WorkloadActual  292: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  293: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadActual  294: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  295: 3 op, 10700.00 ns, 3.5667 us/op
WorkloadActual  296: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadActual  297: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadActual  298: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadActual  299: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadActual  300: 3 op, 4900.00 ns, 1.6333 us/op
WorkloadActual  301: 3 op, 2700.00 ns, 900.0000 ns/op
WorkloadActual  302: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  303: 3 op, 6600.00 ns, 2.2000 us/op
WorkloadActual  304: 3 op, 4400.00 ns, 1.4667 us/op
WorkloadActual  305: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadActual  306: 3 op, 4800.00 ns, 1.6000 us/op
WorkloadActual  307: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  308: 3 op, 2700.00 ns, 900.0000 ns/op
WorkloadActual  309: 3 op, 5100.00 ns, 1.7000 us/op
WorkloadActual  310: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  311: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  312: 3 op, 5800.00 ns, 1.9333 us/op
WorkloadActual  313: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadActual  314: 3 op, 6000.00 ns, 2.0000 us/op
WorkloadActual  315: 3 op, 3500.00 ns, 1.1667 us/op
WorkloadActual  316: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadActual  317: 3 op, 2600.00 ns, 866.6667 ns/op
WorkloadActual  318: 3 op, 6600.00 ns, 2.2000 us/op
WorkloadActual  319: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadActual  320: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  321: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  322: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  323: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadActual  324: 3 op, 5000.00 ns, 1.6667 us/op
WorkloadActual  325: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  326: 3 op, 2600.00 ns, 866.6667 ns/op
WorkloadActual  327: 3 op, 2600.00 ns, 866.6667 ns/op
WorkloadActual  328: 3 op, 10600.00 ns, 3.5333 us/op
WorkloadActual  329: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadActual  330: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  331: 3 op, 5300.00 ns, 1.7667 us/op
WorkloadActual  332: 3 op, 3700.00 ns, 1.2333 us/op
WorkloadActual  333: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadActual  334: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  335: 3 op, 2800.00 ns, 933.3333 ns/op
WorkloadActual  336: 3 op, 4900.00 ns, 1.6333 us/op
WorkloadActual  337: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  338: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  339: 3 op, 5200.00 ns, 1.7333 us/op
WorkloadActual  340: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadActual  341: 3 op, 5700.00 ns, 1.9000 us/op
WorkloadActual  342: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  343: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadActual  344: 3 op, 4600.00 ns, 1.5333 us/op
WorkloadActual  345: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  346: 3 op, 6600.00 ns, 2.2000 us/op
WorkloadActual  347: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  348: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  349: 3 op, 5900.00 ns, 1.9667 us/op
WorkloadActual  350: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadActual  351: 3 op, 6600.00 ns, 2.2000 us/op
WorkloadActual  352: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  353: 3 op, 2800.00 ns, 933.3333 ns/op
WorkloadActual  354: 3 op, 7000.00 ns, 2.3333 us/op
WorkloadActual  355: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadActual  356: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadActual  357: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadActual  358: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadActual  359: 3 op, 6700.00 ns, 2.2333 us/op
WorkloadActual  360: 3 op, 15500.00 ns, 5.1667 us/op
WorkloadActual  361: 3 op, 5400.00 ns, 1.8000 us/op
WorkloadActual  362: 3 op, 2600.00 ns, 866.6667 ns/op
WorkloadActual  363: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  364: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  365: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadActual  366: 3 op, 5300.00 ns, 1.7667 us/op
WorkloadActual  367: 3 op, 5200.00 ns, 1.7333 us/op
WorkloadActual  368: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadActual  369: 3 op, 6000.00 ns, 2.0000 us/op
WorkloadActual  370: 3 op, 4800.00 ns, 1.6000 us/op
WorkloadActual  371: 3 op, 4300.00 ns, 1.4333 us/op
WorkloadActual  372: 3 op, 6000.00 ns, 2.0000 us/op
WorkloadActual  373: 3 op, 5300.00 ns, 1.7667 us/op
WorkloadActual  374: 3 op, 2700.00 ns, 900.0000 ns/op
WorkloadActual  375: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  376: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadActual  377: 3 op, 2700.00 ns, 900.0000 ns/op
WorkloadActual  378: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  379: 3 op, 4300.00 ns, 1.4333 us/op
WorkloadActual  380: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadActual  381: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  382: 3 op, 4500.00 ns, 1.5000 us/op
WorkloadActual  383: 3 op, 9600.00 ns, 3.2000 us/op
WorkloadActual  384: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  385: 3 op, 5600.00 ns, 1.8667 us/op
WorkloadActual  386: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadActual  387: 3 op, 4400.00 ns, 1.4667 us/op
WorkloadActual  388: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  389: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadActual  390: 3 op, 4600.00 ns, 1.5333 us/op
WorkloadActual  391: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadActual  392: 3 op, 5900.00 ns, 1.9667 us/op
WorkloadActual  393: 3 op, 3400.00 ns, 1.1333 us/op
WorkloadActual  394: 3 op, 4500.00 ns, 1.5000 us/op
WorkloadActual  395: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  396: 3 op, 5200.00 ns, 1.7333 us/op
WorkloadActual  397: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  398: 3 op, 5100.00 ns, 1.7000 us/op
WorkloadActual  399: 3 op, 5600.00 ns, 1.8667 us/op
WorkloadActual  400: 3 op, 7600.00 ns, 2.5333 us/op
WorkloadActual  401: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadActual  402: 3 op, 4300.00 ns, 1.4333 us/op
WorkloadActual  403: 3 op, 5700.00 ns, 1.9000 us/op
WorkloadActual  404: 3 op, 3000.00 ns, 1.0000 us/op
WorkloadActual  405: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadActual  406: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadActual  407: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  408: 3 op, 4200.00 ns, 1.4000 us/op
WorkloadActual  409: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  410: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadActual  411: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  412: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadActual  413: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadActual  414: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  415: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  416: 3 op, 5100.00 ns, 1.7000 us/op
WorkloadActual  417: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  418: 3 op, 4600.00 ns, 1.5333 us/op
WorkloadActual  419: 3 op, 7100.00 ns, 2.3667 us/op
WorkloadActual  420: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  421: 3 op, 5300.00 ns, 1.7667 us/op
WorkloadActual  422: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  423: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  424: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  425: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadActual  426: 3 op, 2800.00 ns, 933.3333 ns/op
WorkloadActual  427: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  428: 3 op, 5600.00 ns, 1.8667 us/op
WorkloadActual  429: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  430: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadActual  431: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadActual  432: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  433: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  434: 3 op, 4700.00 ns, 1.5667 us/op
WorkloadActual  435: 3 op, 2600.00 ns, 866.6667 ns/op
WorkloadActual  436: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  437: 3 op, 6000.00 ns, 2.0000 us/op
WorkloadActual  438: 3 op, 4400.00 ns, 1.4667 us/op
WorkloadActual  439: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  440: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  441: 3 op, 5900.00 ns, 1.9667 us/op
WorkloadActual  442: 3 op, 6700.00 ns, 2.2333 us/op
WorkloadActual  443: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  444: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  445: 3 op, 5100.00 ns, 1.7000 us/op
WorkloadActual  446: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  447: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadActual  448: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadActual  449: 3 op, 14100.00 ns, 4.7000 us/op
WorkloadActual  450: 3 op, 3000.00 ns, 1.0000 us/op
WorkloadActual  451: 3 op, 4400.00 ns, 1.4667 us/op
WorkloadActual  452: 3 op, 2900.00 ns, 966.6667 ns/op
WorkloadActual  453: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadActual  454: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadActual  455: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  456: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  457: 3 op, 5100.00 ns, 1.7000 us/op
WorkloadActual  458: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  459: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadActual  460: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadActual  461: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  462: 3 op, 4700.00 ns, 1.5667 us/op
WorkloadActual  463: 3 op, 6800.00 ns, 2.2667 us/op
WorkloadActual  464: 3 op, 5700.00 ns, 1.9000 us/op
WorkloadActual  465: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  466: 3 op, 2600.00 ns, 866.6667 ns/op
WorkloadActual  467: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadActual  468: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadActual  469: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  470: 3 op, 4100.00 ns, 1.3667 us/op
WorkloadActual  471: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadActual  472: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadActual  473: 3 op, 2600.00 ns, 866.6667 ns/op
WorkloadActual  474: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  475: 3 op, 4400.00 ns, 1.4667 us/op
WorkloadActual  476: 3 op, 6000.00 ns, 2.0000 us/op
WorkloadActual  477: 3 op, 4200.00 ns, 1.4000 us/op
WorkloadActual  478: 3 op, 4500.00 ns, 1.5000 us/op
WorkloadActual  479: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  480: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadActual  481: 3 op, 2600.00 ns, 866.6667 ns/op
WorkloadActual  482: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadActual  483: 3 op, 2800.00 ns, 933.3333 ns/op
WorkloadActual  484: 3 op, 6000.00 ns, 2.0000 us/op
WorkloadActual  485: 3 op, 5600.00 ns, 1.8667 us/op
WorkloadActual  486: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  487: 3 op, 7800.00 ns, 2.6000 us/op
WorkloadActual  488: 3 op, 4900.00 ns, 1.6333 us/op
WorkloadActual  489: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadActual  490: 3 op, 6700.00 ns, 2.2333 us/op
WorkloadActual  491: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadActual  492: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  493: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  494: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadActual  495: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  496: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  497: 3 op, 4600.00 ns, 1.5333 us/op
WorkloadActual  498: 3 op, 3100.00 ns, 1.0333 us/op
WorkloadActual  499: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadActual  500: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  501: 3 op, 7900.00 ns, 2.6333 us/op
WorkloadActual  502: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  503: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  504: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadActual  505: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  506: 3 op, 5400.00 ns, 1.8000 us/op
WorkloadActual  507: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadActual  508: 3 op, 4900.00 ns, 1.6333 us/op
WorkloadActual  509: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  510: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadActual  511: 3 op, 5200.00 ns, 1.7333 us/op
WorkloadActual  512: 3 op, 2700.00 ns, 900.0000 ns/op
WorkloadActual  513: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  514: 3 op, 5000.00 ns, 1.6667 us/op
WorkloadActual  515: 3 op, 4000.00 ns, 1.3333 us/op
WorkloadActual  516: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  517: 3 op, 5200.00 ns, 1.7333 us/op
WorkloadActual  518: 3 op, 5000.00 ns, 1.6667 us/op
WorkloadActual  519: 3 op, 2700.00 ns, 900.0000 ns/op
WorkloadActual  520: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  521: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  522: 3 op, 2800.00 ns, 933.3333 ns/op
WorkloadActual  523: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  524: 3 op, 3600.00 ns, 1.2000 us/op
WorkloadActual  525: 3 op, 5600.00 ns, 1.8667 us/op
WorkloadActual  526: 3 op, 5400.00 ns, 1.8000 us/op
WorkloadActual  527: 3 op, 5100.00 ns, 1.7000 us/op
WorkloadActual  528: 3 op, 3000.00 ns, 1.0000 us/op
WorkloadActual  529: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadActual  530: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadActual  531: 3 op, 5900.00 ns, 1.9667 us/op
WorkloadActual  532: 3 op, 4700.00 ns, 1.5667 us/op
WorkloadActual  533: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadActual  534: 3 op, 2700.00 ns, 900.0000 ns/op
WorkloadActual  535: 3 op, 5100.00 ns, 1.7000 us/op
WorkloadActual  536: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadActual  537: 3 op, 4300.00 ns, 1.4333 us/op
WorkloadActual  538: 3 op, 5600.00 ns, 1.8667 us/op
WorkloadActual  539: 3 op, 6800.00 ns, 2.2667 us/op
WorkloadActual  540: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadActual  541: 3 op, 4400.00 ns, 1.4667 us/op
WorkloadActual  542: 3 op, 4700.00 ns, 1.5667 us/op
WorkloadActual  543: 3 op, 6000.00 ns, 2.0000 us/op
WorkloadActual  544: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadActual  545: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadActual  546: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  547: 3 op, 5900.00 ns, 1.9667 us/op
WorkloadActual  548: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  549: 3 op, 5100.00 ns, 1.7000 us/op
WorkloadActual  550: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadActual  551: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadActual  552: 3 op, 3300.00 ns, 1.1000 us/op
WorkloadActual  553: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadActual  554: 3 op, 2800.00 ns, 933.3333 ns/op
WorkloadActual  555: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadActual  556: 3 op, 5200.00 ns, 1.7333 us/op
WorkloadActual  557: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  558: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadActual  559: 3 op, 5400.00 ns, 1.8000 us/op
WorkloadActual  560: 3 op, 2800.00 ns, 933.3333 ns/op
WorkloadActual  561: 3 op, 5000.00 ns, 1.6667 us/op
WorkloadActual  562: 3 op, 2600.00 ns, 866.6667 ns/op
WorkloadActual  563: 3 op, 7300.00 ns, 2.4333 us/op
WorkloadActual  564: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  565: 3 op, 3700.00 ns, 1.2333 us/op
WorkloadActual  566: 3 op, 5300.00 ns, 1.7667 us/op
WorkloadActual  567: 3 op, 5200.00 ns, 1.7333 us/op
WorkloadActual  568: 3 op, 2900.00 ns, 966.6667 ns/op
WorkloadActual  569: 3 op, 7900.00 ns, 2.6333 us/op
WorkloadActual  570: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadActual  571: 3 op, 4900.00 ns, 1.6333 us/op
WorkloadActual  572: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadActual  573: 3 op, 6600.00 ns, 2.2000 us/op
WorkloadActual  574: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadActual  575: 3 op, 4300.00 ns, 1.4333 us/op
WorkloadActual  576: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  577: 3 op, 6900.00 ns, 2.3000 us/op
WorkloadActual  578: 3 op, 5300.00 ns, 1.7667 us/op
WorkloadActual  579: 3 op, 5200.00 ns, 1.7333 us/op
WorkloadActual  580: 3 op, 6900.00 ns, 2.3000 us/op
WorkloadActual  581: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  582: 3 op, 6000.00 ns, 2.0000 us/op
WorkloadActual  583: 3 op, 4800.00 ns, 1.6000 us/op
WorkloadActual  584: 3 op, 3400.00 ns, 1.1333 us/op
WorkloadActual  585: 3 op, 5800.00 ns, 1.9333 us/op
WorkloadActual  586: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  587: 3 op, 6000.00 ns, 2.0000 us/op
WorkloadActual  588: 3 op, 5100.00 ns, 1.7000 us/op
WorkloadActual  589: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  590: 3 op, 4900.00 ns, 1.6333 us/op
WorkloadActual  591: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadActual  592: 3 op, 4600.00 ns, 1.5333 us/op
WorkloadActual  593: 3 op, 4900.00 ns, 1.6333 us/op
WorkloadActual  594: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  595: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadActual  596: 3 op, 5600.00 ns, 1.8667 us/op
WorkloadActual  597: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadActual  598: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  599: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadActual  600: 3 op, 5700.00 ns, 1.9000 us/op
WorkloadActual  601: 3 op, 2800.00 ns, 933.3333 ns/op
WorkloadActual  602: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadActual  603: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  604: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadActual  605: 3 op, 5200.00 ns, 1.7333 us/op
WorkloadActual  606: 3 op, 5300.00 ns, 1.7667 us/op
WorkloadActual  607: 3 op, 4500.00 ns, 1.5000 us/op
WorkloadActual  608: 3 op, 4800.00 ns, 1.6000 us/op
WorkloadActual  609: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadActual  610: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  611: 3 op, 2700.00 ns, 900.0000 ns/op
WorkloadActual  612: 3 op, 4800.00 ns, 1.6000 us/op
WorkloadActual  613: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadActual  614: 3 op, 5700.00 ns, 1.9000 us/op
WorkloadActual  615: 3 op, 6000.00 ns, 2.0000 us/op
WorkloadActual  616: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadActual  617: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadActual  618: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  619: 3 op, 5200.00 ns, 1.7333 us/op
WorkloadActual  620: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadActual  621: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  622: 3 op, 6300.00 ns, 2.1000 us/op
WorkloadActual  623: 3 op, 5200.00 ns, 1.7333 us/op
WorkloadActual  624: 3 op, 15000.00 ns, 5.0000 us/op
WorkloadActual  625: 3 op, 4600.00 ns, 1.5333 us/op
WorkloadActual  626: 3 op, 5100.00 ns, 1.7000 us/op
WorkloadActual  627: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadActual  628: 3 op, 4900.00 ns, 1.6333 us/op
WorkloadActual  629: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadActual  630: 3 op, 3400.00 ns, 1.1333 us/op
WorkloadActual  631: 3 op, 5700.00 ns, 1.9000 us/op
WorkloadActual  632: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadActual  633: 3 op, 4800.00 ns, 1.6000 us/op
WorkloadActual  634: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadActual  635: 3 op, 2900.00 ns, 966.6667 ns/op
WorkloadActual  636: 3 op, 6400.00 ns, 2.1333 us/op
WorkloadActual  637: 3 op, 5800.00 ns, 1.9333 us/op
WorkloadActual  638: 3 op, 7100.00 ns, 2.3667 us/op
WorkloadActual  639: 3 op, 2600.00 ns, 866.6667 ns/op
WorkloadActual  640: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadActual  641: 3 op, 4600.00 ns, 1.5333 us/op
WorkloadActual  642: 3 op, 5300.00 ns, 1.7667 us/op
WorkloadActual  643: 3 op, 6500.00 ns, 2.1667 us/op
WorkloadActual  644: 3 op, 2700.00 ns, 900.0000 ns/op
WorkloadActual  645: 3 op, 2700.00 ns, 900.0000 ns/op
WorkloadActual  646: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadActual  647: 3 op, 2700.00 ns, 900.0000 ns/op
WorkloadActual  648: 3 op, 4500.00 ns, 1.5000 us/op
WorkloadActual  649: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadActual  650: 3 op, 4600.00 ns, 1.5333 us/op
WorkloadActual  651: 3 op, 6600.00 ns, 2.2000 us/op
WorkloadActual  652: 3 op, 4600.00 ns, 1.5333 us/op
WorkloadActual  653: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadActual  654: 3 op, 7000.00 ns, 2.3333 us/op
WorkloadActual  655: 3 op, 6600.00 ns, 2.2000 us/op
WorkloadActual  656: 3 op, 4600.00 ns, 1.5333 us/op
